Iteration                Wall_Time                Samples                  Test_Return              Test_Episode_Length      Test_Episodes            Train_Return             Train_Episode_Length     Train_Episodes           Critic_Loss              Actor_Loss               Clip_Frac                Imp_Ratio                Action_Bound_Loss        Adv_Mean                 Adv_Std                  Smp_Reward_Mean          Smp_Reward_Std           Sds_Loss_Mean            Sds_Loss_Std             Obs_Norm_Mean            Obs_Norm_Std             Exp_Prob                 
2300                     3.179984049201012        301596672                87.57644653320312        567.5009765625           4106                     65.81849670410156        544.475341796875         22691                    5.224926948547363        -0.03412845730781555     0.08832092583179474      1.0005145072937012       0.0                      0.0024337321519851685    2.2893474102020264       0.3605094850063324       0.05796252191066742      0.2098400890827179       0.05331403389573097      0.3210756480693817       0.44057539105415344      1.0                      
2400                     3.3158554724852243       314703872                91.1064453125            567.8533935546875        4106                     70.85013580322266        547.6957397460938        22547                    5.488786220550537        -0.03240906447172165     0.09638519585132599      1.000340461730957        0.0                      0.023046426475048065     2.344543695449829        0.3663312494754791       0.05868784338235855      0.20657464861869812      0.05099473521113396      0.3210756480693817       0.44057539105415344      1.0                      
2500                     3.4528535485267637       327811072                101.34548950195312       567.2872924804688        4108                     76.55039978027344        550.6400146484375        22417                    5.71220588684082         -0.03216854855418205     0.08934479206800461      1.0002931356430054       0.0                      -0.04726121574640274     2.3989577293395996       0.36385872960090637      0.059686750173568726     0.20889803767204285      0.06851595640182495      0.3210756480693817       0.44057539105415344      1.0                      
2600                     3.5899904104073843       340918272                112.1697998046875        569.3580932617188        4106                     83.50071716308594        549.592041015625         22467                    6.4801154136657715       -0.03382384032011032     0.0944671630859375       1.000162124633789        1.252484516101049e-08    -0.02913113683462143     2.5480048656463623       0.36511239409446716      0.060269881039857864     0.20797699689865112      0.04636174440383911      0.3210756480693817       0.44057539105415344      1.0                      
2700                     3.7271172553300858       354025472                114.03443908691406       571.8868408203125        4101                     91.02458953857422        551.6566772460938        22387                    7.2239203453063965       -0.0311879962682724      0.09529723972082138      1.0005195140838623       0.0                      -0.09905938059091568     2.6905300617218018       0.3652542233467102       0.060826241970062256     0.20834612846374512      0.07455817610025406      0.3210756480693817       0.44057539105415344      1.0                      
2800                     3.8639465886354447       367132672                116.23371887207031       573.0720825195312        4106                     94.25251007080078        554.9312133789062        22244                    7.490410327911377        -0.030956218019127846    0.09647827595472336      0.9998636245727539       0.0                      -0.06845501810312271     2.7439920902252197       0.36659133434295654      0.060496728867292404     0.20820608735084534      0.08503836393356323      0.3210756480693817       0.44057539105415344      1.0                      
2900                     4.000694234040048        380239872                123.1368179321289        570.323486328125         4108                     102.03801727294922       554.2808227539062        22260                    8.816556930541992        -0.030279675498604774    0.09207763522863388      0.9998171925544739       2.8160864751214376e-09   -0.126101553440094       2.972315549850464        0.3650646209716797       0.059659261256456375     0.2083631455898285       0.04673227295279503      0.3210756480693817       0.44057539105415344      1.0                      
3000                     4.137364590035545        393347072                139.0599822998047        574.6619262695312        4103                     109.39297485351562       552.8419799804688        22301                    8.940862655639648        -0.030567800626158714    0.09729462116956711      1.0001729726791382       0.0                      -0.07997377216815948     2.9925005435943604       0.3653464913368225       0.05974791571497917      0.20793646574020386      0.035682618618011475     0.3210756480693817       0.44057539105415344      1.0                      
3100                     4.274090128077401        406454272                151.52122497558594       575.4891967773438        4105                     117.95983123779297       556.2396850585938        22158                    11.106011390686035       -0.02912173978984356     0.11122589558362961      1.0003325939178467       0.0                      -0.17040444910526276     3.334303379058838        0.3667951226234436       0.06129731610417366      0.2075594812631607       0.05384441837668419      0.3210756480693817       0.44057539105415344      1.0                      
3200                     4.410853659113248        419561472                156.0039825439453        578.7546997070312        4105                     129.7251739501953        559.10693359375          22041                    12.663978576660156       -0.026027346029877663    0.11122284084558487      1.0000879764556885       0.0                      -0.3478509187698364      3.5698819160461426       0.3702603876590729       0.06246626004576683      0.20529761910438538      0.04764952138066292      0.3210756480693817       0.44057539105415344      1.0                      
3300                     4.547539568278524        432668672                177.259033203125         579.4173583984375        4102                     137.53863525390625       562.9051513671875        21889                    13.3116455078125         -0.028505727648735046    0.08842926472425461      1.000045657157898        0.0                      -0.23948419094085693     3.656569719314575        0.3699580430984497       0.06259555369615555      0.20541173219680786      0.05276757851243019      0.3210756480693817       0.44057539105415344      1.0                      
3400                     4.6844056495693          445775872                195.12905883789062       582.3890380859375        4097                     152.97695922851562       561.7991333007812        21923                    14.750802040100098       -0.025826936587691307    0.09206237643957138      1.0001024007797241       0.0                      -0.30904003977775574     3.8482959270477295       0.36085861921310425      0.06586406379938126      0.21088047325611115      0.04148012399673462      0.3210756480693817       0.44057539105415344      1.0                      
3500                     4.82113683713807         458883072                218.24569702148438       583.9375610351562        4097                     169.2537078857422        567.0364990234375        21715                    16.16094970703125        -0.024750398471951485    0.09903564304113388      0.9999217987060547       9.644074872028341e-09    -0.2824304699897766      4.031645774841309        0.35475900769233704      0.06654394418001175      0.21469411253929138      0.044442713260650635     0.3210756480693817       0.44057539105415344      1.0                      
3600                     4.958002807564205        471990272                228.528076171875         581.6822509765625        4101                     186.5005340576172        569.750244140625         21600                    15.838372230529785       -0.026630062609910965    0.11201782524585724      1.0004671812057495       5.027843030802615e-07    -0.26997217535972595     3.992210626602173        0.3465776741504669       0.06641948968172073      0.220412939786911        0.07512160390615463      0.3210756480693817       0.44057539105415344      1.0                      
3700                     5.095076974564129        485097472                246.71958923339844       580.9044189453125        4102                     200.30746459960938       564.9620971679688        21782                    15.626283645629883       -0.02756943367421627     0.10032959282398224      1.0001553297042847       4.261080164269515e-07    -0.19111719727516174     3.9553160667419434       0.34164923429489136      0.07071052491664886      0.22388561069965363      0.06180784851312637      0.3210756480693817       0.44057539105415344      1.0                      
3800                     5.232243076695336        498204672                254.1323699951172        581.0993041992188        4098                     216.32872009277344       561.974609375            21902                    14.229175567626953       -0.028915321454405785    0.10385437309741974      1.0000652074813843       1.9576557974687603e-07   -0.13719439506530762     3.7798655033111572       0.3402583599090576       0.07019764184951782      0.22413498163223267      0.05083482712507248      0.3210756480693817       0.44057539105415344      1.0                      
3900                     5.3703592615657385       511311872                265.6287536621094        580.63623046875          4099                     226.25698852539062       557.5745239257812        22066                    14.21375846862793        -0.028588352724909782    0.10907440632581711      1.0006440877914429       2.0521027011000115e-07   -0.12879839539527893     3.7700483798980713       0.33282673358917236      0.07261757552623749      0.22971117496490479      0.058302152901887894     0.3210756480693817       0.44057539105415344      1.0                      
4000                     5.5077273356914525       524419072                266.9414978027344        579.3909301757812        4098                     238.83383178710938       558.5924072265625        22016                    13.888792037963867       -0.025796029716730118    0.10249023884534836      0.9999880790710449       1.120950628319406e-06    -0.11196818947792053     3.726552963256836        0.32874390482902527      0.07397609949111938      0.23308303952217102      0.07538510859012604      0.3210756480693817       0.44057539105415344      1.0                      
4100                     5.644836377501488        537526272                281.2844543457031        578.3984985351562        4103                     253.0623321533203        560.9906616210938        21922                    13.908333778381348       -0.027126679196953773    0.11066436767578125      0.9999883770942688       9.263592914976471e-07    -0.04701953008770943     3.7294387817382812       0.3255618214607239       0.07429874688386917      0.23493069410324097      0.06310617178678513      0.3210756480693817       0.44057539105415344      1.0                      
4200                     5.782210878332456        550633472                299.29656982421875       578.1453247070312        4102                     263.0025939941406        560.0511474609375        21942                    13.477254867553711       -0.027404967695474625    0.10800933837890625      1.0004881620407104       7.443168783538567e-07    0.05014648661017418      3.6742563247680664       0.31642618775367737      0.07640422880649567      0.24177047610282898      0.0661095529794693       0.3210756480693817       0.44057539105415344      1.0                      
4300                     5.919562736021148        563740672                311.10137939453125       580.3905639648438        4097                     274.1343688964844        560.1539916992188        21949                    14.427268028259277       -0.02684689871966839     0.1100006103515625       1.000160574913025        7.269248953889473e-07    -0.04123249277472496     3.800617218017578        0.31574034690856934      0.07526062428951263      0.24196484684944153      0.06538747996091843      0.3210756480693817       0.44057539105415344      1.0                      
4400                     6.056973598334524        576847872                307.9366149902344        574.70361328125          4106                     279.4640808105469        559.408447265625         21980                    13.353458404541016       -0.029307929798960686    0.11053619533777237      1.0001060962677002       8.903849675334641e-07    0.10331471264362335      3.6582446098327637       0.3166077435016632       0.07816264778375626      0.24289049208164215      0.07333792746067047      0.3210756480693817       0.44057539105415344      1.0                      
4500                     6.194540345602565        589955072                313.0743408203125        581.2739868164062        4099                     286.4117736816406        561.7368774414062        21876                    13.714395523071289       -0.027901604771614075    0.12429962307214737      0.9999260902404785       1.8622458810568787e-06   0.03505814075469971      3.705610990524292        0.3090174198150635       0.0772000402212143       0.2479882538318634       0.07976450026035309      0.3210756480693817       0.44057539105415344      1.0                      
4600                     6.332308244572745        603062272                319.9920654296875        580.746337890625         4104                     291.0960388183594        563.0511474609375        21816                    14.196695327758789       -0.0266567412763834      0.11141357570886612      0.9998096823692322       1.3785340797767276e-06   -0.0586378276348114      3.76704478263855         0.3157837390899658       0.07881457358598709      0.24343502521514893      0.07974006980657578      0.3210756480693817       0.44057539105415344      1.0                      
4700                     6.4695115023189125       616169472                315.4333190917969        581.6332397460938        4101                     297.042236328125         565.4531860351562        21747                    14.324728012084961       -0.027915820479393005    0.10664673149585724      1.0000507831573486       9.944000112227513e-07    -0.03843878582119942     3.788729190826416        0.3154856562614441       0.08008177578449249      0.24443992972373962      0.08296293765306473      0.3210756480693817       0.44057539105415344      1.0                      
4800                     6.60670747200648         629276672                328.54400634765625       582.6995849609375        4104                     300.23394775390625       566.3468627929688        21704                    13.817357063293457       -0.028602132573723793    0.10736694186925888      1.0000865459442139       4.851752919421415e-07    0.04797244817018509      3.719507932662964        0.3146418035030365       0.08068165928125381      0.24475052952766418      0.0765051320195198       0.3210756480693817       0.44057539105415344      1.0                      
4900                     6.743667179346085        642383872                339.8802185058594        583.953125               4098                     307.96630859375          567.6455688476562        21664                    14.885783195495605       -0.027540922164916992    0.11737670749425888      0.9998329281806946       3.85356133847381e-06     -0.07044169306755066     3.861091136932373        0.30991318821907043      0.08206277340650558      0.2494681477546692       0.09308268874883652      0.3210756480693817       0.44057539105415344      1.0                      
5000                     6.88008647468355         655491072                331.2783203125           586.2533569335938        4097                     313.70416259765625       570.5457153320312        21560                    15.288007736206055       -0.025869889184832573    0.104736328125           0.9997974634170532       1.3248917412056471e-06   -0.08722174167633057     3.9118776321411133       0.30829715728759766      0.08175726234912872      0.25008416175842285      0.08673585206270218      0.3210756480693817       0.44057539105415344      1.0                      
5100                     7.0162938615348605       668598272                349.5217590332031        584.4652099609375        4097                     317.9947204589844        573.8692626953125        21427                    15.481700897216797       -0.025957603007555008    0.10585327446460724      1.0003317594528198       5.002973466616822e-06    -0.11321061104536057     3.937223434448242        0.3146297037601471       0.08218608796596527      0.2456054985523224       0.08288656920194626      0.3210756480693817       0.44057539105415344      1.0                      
5200                     7.153548735645082        681705472                350.5804443359375        585.4761962890625        4099                     324.42498779296875       574.263671875            21401                    15.353452682495117       -0.026897689327597618    0.12031707912683487      1.0001940727233887       1.1506928103699465e-06   -0.05594248324632645     3.92105770111084         0.3142487406730652       0.08369903266429901      0.24612171947956085      0.08288732171058655      0.3210756480693817       0.44057539105415344      1.0                      
5300                     7.2906649614042704       694812672                351.4477233886719        587.4329223632812        4098                     321.9944763183594        572.36083984375          21478                    15.5501127243042         -0.02552560530602932     0.12163696438074112      0.9999861121177673       2.7883802431460936e-06   -0.0898323729634285      3.9466605186462402       0.31470465660095215      0.08551179617643356      0.24710972607135773      0.09638459980487823      0.3210756480693817       0.44057539105415344      1.0                      
5400                     7.427694014641974        707919872                352.565673828125         588.863037109375         4096                     327.8987121582031        574.2294921875           21409                    15.145841598510742       -0.024965332821011543    0.11216125637292862      1.000253677368164        1.6294828810714534e-06   -0.10132855176925659     3.893615245819092        0.30786216259002686      0.08432472497224808      0.2512137293815613       0.08528453856706619      0.3210756480693817       0.44057539105415344      1.0                      
5500                     7.564402108457354        721027072                344.9315185546875        588.1928100585938        4097                     332.64971923828125       577.3200073242188        21293                    15.986289024353027       -0.02563892863690853     0.12181396782398224      0.9998993873596191       2.543577011238085e-06    -0.12389106303453445     3.999318838119507        0.31235021352767944      0.08448973298072815      0.2482549548149109       0.09301097691059113      0.3210756480693817       0.44057539105415344      1.0                      
5600                     7.701602220667733        734134272                352.882080078125         587.5620727539062        4097                     333.8470458984375        575.7213134765625        21351                    15.179031372070312       -0.027983317151665688    0.11332397907972336      1.000161051750183        2.2706160507368622e-06   -0.11550362408161163     3.8996946811676025       0.31242939829826355      0.08665943890810013      0.2492363601922989       0.09394300729036331      0.3210756480693817       0.44057539105415344      1.0                      
5700                     7.838978778852357        747241472                363.515380859375         588.9107055664062        4099                     337.0548095703125        575.1990356445312        21359                    16.3164119720459         -0.024970030412077904    0.10449828952550888      1.0002187490463257       3.4771601349348202e-06   -0.21176007390022278     4.044399738311768        0.31178441643714905      0.0884687528014183       0.25017237663269043      0.09396123141050339      0.3210756480693817       0.44057539105415344      1.0                      
5800                     7.976134876873758        760348672                368.4493103027344        592.120849609375         4097                     339.9584655761719        576.4077758789062        21317                    16.62531089782715        -0.02389555238187313     0.114288330078125        1.0001252889633179       4.730910859507276e-06    -0.18988780677318573     4.078757286071777        0.31415143609046936      0.08618317544460297      0.2468494027853012       0.08747662603855133      0.3210756480693817       0.44057539105415344      1.0                      
5900                     8.113536997569932        773455872                364.754638671875         589.2957153320312        4098                     343.62591552734375       577.7160034179688        21282                    16.851484298706055       -0.023677177727222443    0.11191406100988388      1.0003819465637207       5.717066869692644e-06    -0.3023833632469177      4.109245300292969        0.3030287027359009       0.08791232109069824      0.2564358115196228       0.1006142795085907       0.3210756480693817       0.44057539105415344      1.0                      
6000                     8.250543108781178        786563072                362.5677490234375        590.101318359375         4096                     344.0906066894531        578.01953125             21269                    16.536659240722656       -0.023984422907233238    0.11315460503101349      1.0006184577941895       4.346276455180487e-06    -0.2791081666946411      4.070888519287109        0.30779945850372314      0.08819346874952316      0.2523496150970459       0.09196875989437103      0.3210756480693817       0.44057539105415344      1.0                      
6100                     8.387645255327225        799670272                368.1678466796875        588.8590087890625        4099                     344.2191162109375        578.7902221679688        21234                    14.406187057495117       -0.028295299038290977    0.12315063923597336      1.000354290008545        5.461617547553033e-06    -0.04614973068237305     3.799180269241333        0.30685827136039734      0.09059631079435349      0.2546936869621277       0.0990777239203453       0.3210756480693817       0.44057539105415344      1.0                      
6200                     8.524736377265718        812777472                365.6036071777344        590.1455688476562        4100                     348.2601318359375        577.94970703125          21273                    14.028358459472656       -0.02641509845852852     0.12599945068359375      1.0000808238983154       4.389079094835324e-06    -0.10966820269823074     3.7481932640075684       0.2930470108985901       0.08674853295087814      0.2628486454486847       0.0926971435546875       0.3210756480693817       0.44057539105415344      1.0                      
6300                     8.662026251157124        825884672                351.2024230957031        594.33984375             4096                     347.5849304199219        579.7076416015625        21198                    15.520133018493652       -0.02495471201837063     0.11312561482191086      1.0005393028259277       7.624033059983049e-06    -0.20153763890266418     3.9435901641845703       0.3074103593826294       0.08989203721284866      0.2538909912109375       0.10056557506322861      0.3210756480693817       0.44057539105415344      1.0                      
6400                     8.79939289232095         838991872                344.36590576171875       592.795166015625         4096                     351.3424377441406        581.5650024414062        21112                    15.350080490112305       -0.02603679709136486     0.11213073879480362      1.0004063844680786       8.606288247392513e-06    -0.1812209039926529      3.923793077468872        0.3055537939071655       0.09567995369434357      0.25782862305641174      0.10741669684648514      0.3210756480693817       0.44057539105415344      1.0                      
6500                     8.936736606094572        852099072                357.20172119140625       587.7365112304688        4099                     352.3840637207031        579.896240234375         21182                    15.868149757385254       -0.02559163235127926     0.10354004055261612      0.9999996423721313       8.309785698656924e-06    -0.19539356231689453     3.9847071170806885       0.3096485733985901       0.09466835111379623      0.25368496775627136      0.11055756360292435      0.3210756480693817       0.44057539105415344      1.0                      
6600                     9.07410530341996         865206272                356.68682861328125       591.3786010742188        4097                     354.1927490234375        577.859375               21274                    15.662341117858887       -0.02673819661140442     0.10666199028491974      1.000252366065979        7.135643045330653e-06    -0.1825343668460846      3.961111068725586        0.3071948289871216       0.09425672143697739      0.2561030089855194       0.1109175905585289       0.3210756480693817       0.44057539105415344      1.0                      
6700                     9.211293161047829        878313472                359.7672119140625        592.270263671875         4096                     356.71435546875          580.6801147460938        21163                    16.276630401611328       -0.024714983999729156    0.129222109913826        1.000471830368042        5.457138740894152e-06    -0.2408159077167511      4.03551721572876         0.3111957311630249       0.09465402364730835      0.25291723012924194      0.10995962470769882      0.3210756480693817       0.44057539105415344      1.0                      
6800                     9.348739015261332        891420672                364.88189697265625       589.4728393554688        4097                     358.3590087890625        580.1932373046875        21187                    16.038280487060547       -0.026102060452103615    0.12170105427503586      1.000272274017334        6.538230081787333e-06    -0.16200950741767883     4.008338451385498        0.31495583057403564      0.09808243811130524      0.25156569480895996      0.1094357892870903       0.3210756480693817       0.44057539105415344      1.0                      
6900                     9.486054381397036        904527872                358.571533203125         590.9859008789062        4097                     359.4051208496094        580.188232421875         21188                    15.711719512939453       -0.0257723331451416      0.11087188869714737      1.0002931356430054       6.873905931570334e-06    -0.249049574136734       3.9638020992279053       0.31410253047943115      0.09477400779724121      0.25029507279396057      0.10091178119182587      0.3210756480693817       0.44057539105415344      1.0                      
7000                     9.62292446302043         917635072                366.6564636230469        592.5985107421875        4097                     361.4166259765625        582.0905151367188        21121                    16.381214141845703       -0.02657379023730755     0.11554565280675888      1.000436544418335        6.373931228154106e-06    -0.2191518247127533      4.048855781555176        0.31809890270233154      0.096698097884655        0.24885249137878418      0.11316210776567459      0.3210756480693817       0.44057539105415344      1.0                      
7100                     9.760141080684132        930742272                373.42547607421875       594.2980346679688        4097                     360.1152038574219        582.8425903320312        21089                    16.047077178955078       -0.026296216994524002    0.11448059231042862      1.0000079870224          5.599996711680433e-06    -0.24854373931884766     4.00614595413208         0.31546518206596375      0.09683709591627121      0.250567227602005        0.11682622879743576      0.3210756480693817       0.44057539105415344      1.0                      
7200                     9.897233201927609        943849472                362.58148193359375       592.0825805664062        4097                     364.173095703125         584.1416625976562        21033                    14.879902839660645       -0.026715878397226334    0.13171234726905823      1.000296711921692        3.0781011446379125e-06   -0.19699618220329285     3.8608551025390625       0.317965567111969        0.09678470343351364      0.2479129135608673       0.10164018720388412      0.3210756480693817       0.44057539105415344      1.0                      
7300                     10.034303310977089       956956672                359.615234375            593.043701171875         4096                     365.0252380371094        583.0155639648438        21078                    15.03238582611084        -0.026929477229714394    0.10778198391199112      0.9996916055679321       5.9720036915678065e-06   -0.21352943778038025     3.879709482192993        0.31476035714149475      0.09726018458604813      0.2515614628791809       0.10860412567853928      0.3210756480693817       0.44057539105415344      1.0                      
7400                     10.17155766679181        970063872                359.9903869628906        594.176513671875         4097                     364.6600646972656        583.0769653320312        21072                    16.23607635498047        -0.023844433948397636    0.12298889458179474      0.9999247789382935       4.752091626869515e-06    -0.29814326763153076     4.030391216278076        0.313232958316803        0.09875659644603729      0.2534414529800415       0.11983960121870041      0.3210756480693817       0.44057539105415344      1.0                      
7500                     10.308675548566713       983171072                381.343017578125         593.266357421875         4096                     367.0643310546875        584.3720092773438        21022                    15.854944229125977       -0.02547372691333294     0.113067626953125        0.9999547004699707       6.790513907617424e-06    -0.16663244366645813     3.9857327938079834       0.31713855266571045      0.10038777440786362      0.25181543827056885      0.11706594377756119      0.3210756480693817       0.44057539105415344      1.0                      
