Iteration                Wall_Time                Samples                  Test_Return              Test_Episode_Length      Test_Episodes            Train_Return             Train_Episode_Length     Train_Episodes           Critic_Loss              Actor_Loss               Clip_Frac                Imp_Ratio                Action_Bound_Loss        Adv_Mean                 Adv_Std                  Smp_Reward_Mean          Smp_Reward_Std           Sds_Loss_Mean            Sds_Loss_Std             Obs_Norm_Mean            Obs_Norm_Std             Exp_Prob                 
5600                     7.924452490475443        734134272                493.7678527832031        588.952392578125         4097                     470.6556396484375        581.11962890625          21144                    7.993197917938232        -0.020256496965885162    0.13982239365577698      1.0008653402328491       1.0702823601604905e-05   -0.5995529890060425      2.8369388580322266       0.4075937867164612       0.14132533967494965      0.3225902318954468       0.21277238428592682      0.33357593417167664      0.4347836673259735       1.0                      
5700                     8.062724900046984        747241472                496.0631408691406        591.6809692382812        4097                     471.2076416015625        581.9030151367188        21115                    8.66379451751709         -0.022173171862959862    0.12759704887866974      1.0009526014328003       1.226222411787603e-05    -0.6609609127044678      2.9433677196502686       0.4081856310367584       0.14281079173088074      0.32418501377105713      0.2220909595489502       0.33357593417167664      0.4347836673259735       1.0                      
5800                     8.200634745359421        760348672                490.2221374511719        589.8612060546875        4100                     472.41058349609375       583.1278076171875        21066                    7.429027557373047        -0.021265937015414238    0.13488160073757172      1.0006319284439087       9.992902050726116e-06    -0.6127426624298096      2.7280590534210205       0.4071533679962158       0.1401798576116562       0.3230210542678833       0.24254867434501648      0.33357593417167664      0.4347836673259735       1.0                      
5900                     8.338843338158396        773455872                495.55474853515625       591.2803344726562        4096                     472.76129150390625       584.1675415039062        21035                    8.079548835754395        -0.020378274843096733    0.141001895070076        1.0007268190383911       1.3132545063854195e-05   -0.6864539384841919      2.8564672470092773       0.4131234288215637       0.1427791267633438       0.32101619243621826      0.23755480349063873      0.33357593417167664      0.4347836673259735       1.0                      
6000                     8.476797256204817        786563072                494.32366943359375       590.6986694335938        4098                     473.8311767578125        583.1776733398438        21077                    7.527196407318115        -0.020949995145201683    0.13819733262062073      1.000735878944397        1.3164061783754732e-05   -0.5973902940750122      2.7469935417175293       0.4118932783603668       0.14232736825942993      0.32156747579574585      0.24699915945529938      0.33357593417167664      0.4347836673259735       1.0                      
6100                     8.615216360621982        799670272                497.2450866699219        592.09130859375          4096                     472.6954040527344        582.4867553710938        21090                    8.265738487243652        -0.023247484117746353    0.12215576320886612      1.0008028745651245       1.4481645848718472e-05   -0.6524251699447632      2.888967514038086        0.41198092699050903      0.1458880752325058       0.32240763306617737      0.2314239889383316       0.33357593417167664      0.4347836673259735       1.0                      
6200                     8.753073952264256        812777472                494.4166564941406        593.46142578125          4096                     476.2019958496094        585.3991088867188        20981                    7.308002471923828        -0.021789290010929108    0.13171692192554474      1.0007095336914062       1.5112484106794e-05      -0.6755917072296143      2.714064598083496        0.41818103194236755      0.14108708500862122      0.3129926323890686       0.22083914279937744      0.33357593417167664      0.4347836673259735       1.0                      
6300                     8.91532909406556         825884672                495.82305908203125       592.7234497070312        4097                     475.6410217285156        585.211669921875         20990                    7.5511088371276855       -0.020108535885810852    0.14225463569164276      1.0004510879516602       1.9242805137764663e-05   -0.6448286175727844      2.7665891647338867       0.4175547957420349       0.1446092426776886       0.31768298149108887      0.2283286154270172       0.33357593417167664      0.4347836673259735       1.0                      
6400                     9.05403952797254         838991872                496.1201171875           593.3042602539062        4098                     475.0194396972656        584.7373046875           21008                    7.305464267730713        -0.02099715918302536     0.14852599799633026      1.0008007287979126       1.7966753148357384e-05   -0.6119630932807922      2.720139503479004        0.41598474979400635      0.14497093856334686      0.3189489543437958       0.24341070652008057      0.33357593417167664      0.4347836673259735       1.0                      
6500                     9.192726359102462        852099072                497.9970703125           593.17724609375          4096                     475.9627685546875        586.24462890625          20959                    7.527581691741943        -0.019287167116999626    0.13969115912914276      1.001022219657898        1.0159077646676451e-05   -0.6789077520370483      2.765775680541992        0.4180818498134613       0.14432936906814575      0.3161724805831909       0.23027661442756653      0.33357593417167664      0.4347836673259735       1.0                      
